Employee_ID,Stress_Level,Hours_Worked_Per_Week,Sleep_Quality,Social_Isolation_Rating,Work_Life_Balance_Rating,Productivity_Change,Emotional_Exhaustion,Depersonalization,Reduced_Personal_Accomplishment,Burnout_Score
EMP2409,Medium,49,Good,5,5,Increase,0.36250000000000004,0.5,0.0,0.28750000000000003
EMP2410,High,24,Poor,4,1,Increase,0.55,0.875,0.0,0.47500000000000003
EMP2411,High,59,Average,5,4,No Change,0.7375,0.625,0.5,0.6208333333333333
EMP2412,High,48,Good,3,1,Decrease,0.3500000000000001,0.75,1.0,0.7000000000000001
EMP2413,Medium,55,Poor,3,3,Increase,0.9375,0.5,0.0,0.4791666666666667
EMP2414,Medium,56,Good,5,3,Increase,0.45000000000000007,0.75,0.0,0.4000000000000001
EMP2415,Medium,47,Good,5,5,No Change,0.3375,0.5,0.5,0.4458333333333333
EMP2416,Medium,49,Good,1,2,No Change,0.36250000000000004,0.375,0.5,0.41250000000000003
EMP2417,Medium,42,Poor,3,1,Decrease,0.775,0.75,1.0,0.8416666666666667
EMP2418,High,57,Average,4,3,Decrease,0.7125,0.625,1.0,0.7791666666666667
EMP2419,High,32,Average,2,2,No Change,0.4,0.5,0.5,0.4666666666666666
EMP2420,Medium,28,Poor,1,1,Decrease,0.6000000000000001,0.5,1.0,0.7000000000000001
EMP2421,Medium,24,Good,5,3,No Change,0.050000000000000044,0.75,0.5,0.43333333333333335
EMP2422,High,32,Good,5,3,No Change,0.15000000000000002,0.75,0.5,0.4666666666666666
EMP2423,Low,20,Good,1,5,No Change,0.0,0.0,0.5,0.16666666666666666
EMP2424,High,24,Good,2,5,No Change,0.050000000000000044,0.125,0.5,0.225
EMP2425,High,52,Average,1,3,Decrease,0.65,0.25,1.0,0.6333333333333333
EMP2426,Medium,53,Good,2,3,No Change,0.4125000000000001,0.375,0.5,0.4291666666666667
EMP2427,Medium,43,Poor,5,3,No Change,0.7875,0.75,0.5,0.6791666666666667
EMP2428,Low,56,Good,5,2,Increase,0.45000000000000007,0.875,0.0,0.4416666666666667
EMP2429,High,43,Poor,3,4,Increase,0.7875,0.375,0.0,0.3875
EMP2430,Medium,40,Good,4,3,Decrease,0.25,0.625,1.0,0.625
EMP2431,High,22,Good,1,3,Increase,0.025000000000000022,0.25,0.0,0.09166666666666667
EMP2432,Medium,45,Poor,2,3,Decrease,0.8125,0.375,1.0,0.7291666666666666
EMP2433,Low,21,Poor,2,2,Increase,0.5125,0.5,0.0,0.33749999999999997
EMP2434,Low,36,Poor,2,5,No Change,0.7,0.125,0.5,0.44166666666666665
EMP2435,Low,42,Good,4,5,Decrease,0.275,0.375,1.0,0.5499999999999999
EMP2436,High,42,Poor,1,4,No Change,0.775,0.125,0.5,0.4666666666666666
EMP2437,Medium,42,Good,5,2,No Change,0.275,0.875,0.5,0.5499999999999999
EMP2438,Low,45,Good,2,2,Increase,0.3125,0.5,0.0,0.2708333333333333
EMP2439,Medium,59,Good,5,1,Increase,0.48750000000000004,1.0,0.0,0.49583333333333335
EMP2440,Low,32,Poor,5,5,Increase,0.65,0.5,0.0,0.3833333333333333
EMP2441,High,47,Good,3,1,Increase,0.3375,0.75,0.0,0.3625
EMP2442,High,44,Good,3,5,No Change,0.30000000000000004,0.25,0.5,0.35000000000000003
EMP2443,High,49,Good,1,4,Decrease,0.36250000000000004,0.125,1.0,0.49583333333333335
EMP2444,High,58,Good,2,3,Decrease,0.4750000000000001,0.375,1.0,0.6166666666666667
EMP2445,Medium,25,Average,4,4,No Change,0.3125,0.5,0.5,0.4375
EMP2446,Low,40,Average,4,5,Increase,0.5,0.375,0.0,0.2916666666666667
EMP2447,High,27,Poor,3,5,Increase,0.5875,0.25,0.0,0.2791666666666667
EMP2448,High,44,Poor,2,1,Decrease,0.8,0.625,1.0,0.8083333333333332
EMP2449,High,57,Good,5,5,Decrease,0.4625,0.5,1.0,0.6541666666666667
EMP2450,Medium,60,Average,1,5,Decrease,0.75,0.0,1.0,0.5833333333333334
EMP2451,High,53,Poor,3,2,Decrease,0.9125000000000001,0.625,1.0,0.8458333333333333
EMP2452,Low,27,Average,1,3,No Change,0.3375,0.25,0.5,0.3625
EMP2453,Medium,28,Average,3,2,No Change,0.35000000000000003,0.625,0.5,0.4916666666666667
EMP2454,High,37,Good,5,5,Decrease,0.21250000000000002,0.5,1.0,0.5708333333333333
EMP2455,High,36,Average,2,2,No Change,0.45,0.5,0.5,0.48333333333333334
EMP2456,High,22,Average,1,2,Decrease,0.275,0.375,1.0,0.5499999999999999
EMP2457,High,46,Good,4,1,No Change,0.32500000000000007,0.875,0.5,0.5666666666666668
EMP2458,Medium,59,Good,1,1,Increase,0.48750000000000004,0.5,0.0,0.32916666666666666
EMP2459,Low,24,Average,3,3,Decrease,0.30000000000000004,0.5,1.0,0.6
EMP2460,Medium,47,Average,3,5,Decrease,0.5875,0.25,1.0,0.6124999999999999
EMP2461,Medium,36,Average,2,3,No Change,0.45,0.375,0.5,0.44166666666666665
EMP2462,High,46,Poor,5,2,Decrease,0.8250000000000001,0.875,1.0,0.9
EMP2463,Medium,53,Good,1,2,No Change,0.4125000000000001,0.375,0.5,0.4291666666666667
EMP2464,Medium,57,Average,2,3,Increase,0.7125,0.375,0.0,0.3625
EMP2465,High,49,Good,2,3,Decrease,0.36250000000000004,0.375,1.0,0.5791666666666667
EMP2466,Low,54,Good,2,1,No Change,0.42500000000000004,0.625,0.5,0.5166666666666667
EMP2467,Medium,23,Good,2,4,No Change,0.03750000000000003,0.25,0.5,0.2625
EMP2468,Medium,23,Good,4,4,Increase,0.03750000000000003,0.5,0.0,0.1791666666666667
EMP2469,High,45,Average,3,5,Increase,0.5625,0.25,0.0,0.2708333333333333
EMP2470,High,21,Poor,2,2,Increase,0.5125,0.5,0.0,0.33749999999999997
EMP2471,High,36,Poor,2,2,Increase,0.7,0.5,0.0,0.39999999999999997
EMP2472,High,52,Good,5,3,No Change,0.4,0.75,0.5,0.5499999999999999
EMP2473,Medium,50,Good,5,3,Increase,0.375,0.75,0.0,0.375
EMP2474,Low,45,Poor,4,4,No Change,0.8125,0.5,0.5,0.6041666666666666
EMP2475,Low,52,Poor,2,5,Decrease,0.9,0.125,1.0,0.6749999999999999
EMP2476,High,49,Poor,3,2,Increase,0.8625,0.625,0.0,0.49583333333333335
EMP2477,Low,23,Good,2,5,Decrease,0.03750000000000003,0.125,1.0,0.3875
EMP2478,High,60,Good,5,3,Decrease,0.5,0.75,1.0,0.75
EMP2479,Medium,49,Good,2,3,Increase,0.36250000000000004,0.375,0.0,0.24583333333333335
EMP2480,Medium,34,Poor,3,1,No Change,0.675,0.75,0.5,0.6416666666666667
EMP2481,Low,31,Poor,5,2,Decrease,0.6375,0.875,1.0,0.8375
EMP2482,Low,56,Poor,5,1,Decrease,0.9500000000000001,1.0,1.0,0.9833333333333334
EMP2483,Medium,51,Average,2,1,Decrease,0.6375000000000001,0.625,1.0,0.7541666666666668
EMP2484,Low,20,Average,1,1,No Change,0.25,0.5,0.5,0.4166666666666667
EMP2485,Low,48,Good,2,2,Increase,0.3500000000000001,0.5,0.0,0.2833333333333334
EMP2486,Low,54,Average,2,1,No Change,0.675,0.625,0.5,0.6
EMP2487,Medium,36,Poor,2,2,Increase,0.7,0.5,0.0,0.39999999999999997
EMP2488,Low,36,Poor,4,5,No Change,0.7,0.375,0.5,0.525
EMP2489,Medium,39,Good,4,1,No Change,0.23750000000000004,0.875,0.5,0.5375
EMP2490,Low,49,Good,5,5,Decrease,0.36250000000000004,0.5,1.0,0.6208333333333333
EMP2491,High,53,Poor,5,1,No Change,0.9125000000000001,1.0,0.5,0.8041666666666667
EMP2492,Medium,50,Poor,4,3,Decrease,0.875,0.625,1.0,0.8333333333333334
EMP2493,Medium,37,Poor,4,2,Decrease,0.7125,0.75,1.0,0.8208333333333333
EMP2494,Medium,40,Average,2,5,Decrease,0.5,0.125,1.0,0.5416666666666666
EMP2495,Low,42,Good,2,2,No Change,0.275,0.5,0.5,0.425
EMP2496,High,48,Good,5,1,Increase,0.3500000000000001,1.0,0.0,0.45
EMP2497,Low,41,Good,4,3,No Change,0.26250000000000007,0.625,0.5,0.4625000000000001
EMP2498,Low,27,Average,4,3,Increase,0.3375,0.625,0.0,0.32083333333333336
EMP2499,Medium,21,Good,4,2,Increase,0.012500000000000011,0.75,0.0,0.25416666666666665
EMP2500,Low,48,Good,4,2,No Change,0.3500000000000001,0.75,0.5,0.5333333333333333
EMP2501,Medium,48,Good,4,1,No Change,0.3500000000000001,0.875,0.5,0.5750000000000001
EMP2502,High,32,Good,5,2,Increase,0.15000000000000002,0.875,0.0,0.3416666666666666
EMP2503,Medium,49,Good,4,3,Decrease,0.36250000000000004,0.625,1.0,0.6625
EMP2504,Medium,44,Average,2,3,Increase,0.55,0.375,0.0,0.30833333333333335
EMP2505,High,23,Poor,4,5,No Change,0.5375000000000001,0.375,0.5,0.4708333333333334
EMP2506,Medium,34,Average,1,2,No Change,0.42500000000000004,0.375,0.5,0.43333333333333335
EMP2507,Low,50,Poor,2,2,Decrease,0.875,0.5,1.0,0.7916666666666666
EMP2508,Medium,35,Poor,2,5,Decrease,0.6875,0.125,1.0,0.6041666666666666
EMP2509,Medium,35,Good,5,1,No Change,0.1875,1.0,0.5,0.5625
EMP2510,High,43,Good,2,1,Increase,0.2875,0.625,0.0,0.30416666666666664
EMP2511,Low,20,Good,2,1,No Change,0.0,0.625,0.5,0.375
EMP2512,Medium,29,Poor,2,4,Increase,0.6125,0.25,0.0,0.28750000000000003
EMP2513,High,26,Average,5,5,Decrease,0.325,0.5,1.0,0.6083333333333333
EMP2514,High,38,Average,5,1,Decrease,0.47500000000000003,1.0,1.0,0.8250000000000001
EMP2515,Medium,57,Average,2,3,Decrease,0.7125,0.375,1.0,0.6958333333333333
EMP2516,High,58,Average,5,3,No Change,0.7250000000000001,0.75,0.5,0.6583333333333333
EMP2517,High,29,Average,3,4,Increase,0.36250000000000004,0.375,0.0,0.24583333333333335
EMP2518,Low,53,Poor,2,5,Decrease,0.9125000000000001,0.125,1.0,0.6791666666666667
EMP2519,Low,41,Poor,5,5,Decrease,0.7625000000000001,0.5,1.0,0.7541666666666668
EMP2520,Medium,48,Average,5,4,No Change,0.6000000000000001,0.625,0.5,0.5750000000000001
EMP2521,Low,20,Poor,1,3,Increase,0.5,0.25,0.0,0.25
EMP2522,Medium,44,Poor,4,3,No Change,0.8,0.625,0.5,0.6416666666666667
EMP2523,High,33,Poor,5,5,No Change,0.6625000000000001,0.5,0.5,0.5541666666666667
EMP2524,High,41,Good,3,5,Increase,0.26250000000000007,0.25,0.0,0.17083333333333336
EMP2525,High,30,Poor,2,5,Increase,0.625,0.125,0.0,0.25
EMP2526,Low,21,Average,5,3,Decrease,0.2625,0.75,1.0,0.6708333333333334
EMP2527,High,22,Good,4,3,No Change,0.025000000000000022,0.625,0.5,0.3833333333333333
EMP2528,Low,32,Good,3,1,Increase,0.15000000000000002,0.75,0.0,0.3
EMP2529,Medium,59,Poor,1,5,No Change,0.9875,0.0,0.5,0.49583333333333335
EMP2530,Medium,22,Good,4,2,No Change,0.025000000000000022,0.75,0.5,0.425
EMP2531,High,50,Poor,1,5,No Change,0.875,0.0,0.5,0.4583333333333333
EMP2532,High,49,Good,3,1,Decrease,0.36250000000000004,0.75,1.0,0.7041666666666666
EMP2533,Low,24,Poor,3,4,No Change,0.55,0.375,0.5,0.47500000000000003
EMP2534,Low,49,Poor,5,3,Increase,0.8625,0.75,0.0,0.5375
EMP2535,Low,33,Good,2,4,No Change,0.16250000000000003,0.25,0.5,0.3041666666666667
EMP2536,Medium,27,Average,3,2,Decrease,0.3375,0.625,1.0,0.6541666666666667
EMP2537,Medium,29,Good,5,2,Increase,0.11250000000000004,0.875,0.0,0.32916666666666666
EMP2538,Medium,30,Good,5,4,No Change,0.125,0.625,0.5,0.4166666666666667
EMP2539,Low,24,Average,2,3,Decrease,0.30000000000000004,0.375,1.0,0.5583333333333333
EMP2540,High,35,Average,2,5,Increase,0.4375,0.125,0.0,0.1875
EMP2541,High,25,Poor,5,1,Increase,0.5625,1.0,0.0,0.5208333333333334
EMP2542,Low,31,Good,5,5,Decrease,0.1375,0.5,1.0,0.5458333333333333
EMP2543,Medium,57,Poor,4,2,No Change,0.9625,0.75,0.5,0.7374999999999999
EMP2544,Medium,27,Average,2,2,Increase,0.3375,0.5,0.0,0.2791666666666667
EMP2545,High,25,Poor,4,1,No Change,0.5625,0.875,0.5,0.6458333333333334
EMP2546,High,47,Average,4,2,Decrease,0.5875,0.75,1.0,0.7791666666666667
EMP2547,Low,22,Good,2,5,Increase,0.025000000000000022,0.125,0.0,0.05000000000000001
EMP2548,Medium,39,Poor,3,2,Decrease,0.7375,0.625,1.0,0.7875
EMP2549,Medium,47,Poor,3,2,Decrease,0.8375,0.625,1.0,0.8208333333333333
EMP2550,Low,50,Poor,2,2,No Change,0.875,0.5,0.5,0.625
EMP2551,High,20,Poor,3,2,Increase,0.5,0.625,0.0,0.375
EMP2552,High,42,Poor,2,5,No Change,0.775,0.125,0.5,0.4666666666666666
EMP2553,High,27,Poor,3,5,Increase,0.5875,0.25,0.0,0.2791666666666667
EMP2554,Low,45,Good,3,3,Decrease,0.3125,0.5,1.0,0.6041666666666666
EMP2555,Low,28,Average,4,2,Increase,0.35000000000000003,0.75,0.0,0.3666666666666667
EMP2556,High,47,Poor,1,1,Increase,0.8375,0.5,0.0,0.4458333333333333
EMP2557,High,39,Good,2,4,No Change,0.23750000000000004,0.25,0.5,0.32916666666666666
EMP2558,Low,37,Good,4,1,Increase,0.21250000000000002,0.875,0.0,0.3625
EMP2559,Medium,34,Average,3,1,No Change,0.42500000000000004,0.75,0.5,0.5583333333333333
EMP2560,Medium,47,Good,4,3,No Change,0.3375,0.625,0.5,0.4875
EMP2561,High,24,Average,5,4,Decrease,0.30000000000000004,0.625,1.0,0.6416666666666667
EMP2562,Low,27,Good,5,2,Increase,0.08750000000000002,0.875,0.0,0.32083333333333336
EMP2563,High,23,Average,5,4,Decrease,0.28750000000000003,0.625,1.0,0.6375000000000001
EMP2564,Medium,52,Average,3,2,No Change,0.65,0.625,0.5,0.5916666666666667
EMP2565,High,31,Average,3,3,Decrease,0.3875,0.5,1.0,0.6291666666666667
EMP2566,Medium,39,Poor,3,3,No Change,0.7375,0.5,0.5,0.5791666666666667
EMP2567,High,54,Poor,2,1,Decrease,0.925,0.625,1.0,0.85
EMP2568,High,46,Average,3,1,Increase,0.5750000000000001,0.75,0.0,0.4416666666666667
EMP2569,Medium,59,Poor,1,5,Decrease,0.9875,0.0,1.0,0.6625
EMP2570,Medium,32,Average,1,4,No Change,0.4,0.125,0.5,0.3416666666666666
EMP2571,Medium,26,Poor,3,4,Increase,0.575,0.375,0.0,0.31666666666666665
EMP2572,Medium,37,Average,4,1,Increase,0.4625,0.875,0.0,0.4458333333333333
EMP2573,High,59,Poor,1,4,Increase,0.9875,0.125,0.0,0.37083333333333335
EMP2574,High,38,Poor,3,1,Decrease,0.7250000000000001,0.75,1.0,0.8250000000000001
EMP2575,Low,59,Poor,1,3,No Change,0.9875,0.25,0.5,0.5791666666666667
EMP2576,Medium,37,Good,3,5,No Change,0.21250000000000002,0.25,0.5,0.32083333333333336
EMP2577,High,26,Poor,5,2,Increase,0.575,0.875,0.0,0.48333333333333334
EMP2578,Low,41,Poor,1,5,No Change,0.7625000000000001,0.0,0.5,0.4208333333333334
EMP2579,Medium,56,Poor,4,1,Increase,0.9500000000000001,0.875,0.0,0.6083333333333334
EMP2580,High,48,Good,4,2,Increase,0.3500000000000001,0.75,0.0,0.3666666666666667
EMP2581,Low,49,Good,3,5,Decrease,0.36250000000000004,0.25,1.0,0.5375
EMP2582,Medium,47,Good,3,2,No Change,0.3375,0.625,0.5,0.4875
EMP2583,Low,54,Average,3,4,No Change,0.675,0.375,0.5,0.5166666666666667
EMP2584,Medium,33,Average,2,1,Increase,0.41250000000000003,0.625,0.0,0.3458333333333334
EMP2585,Low,59,Good,4,2,No Change,0.48750000000000004,0.75,0.5,0.5791666666666667
EMP2586,Low,21,Good,5,1,Decrease,0.012500000000000011,1.0,1.0,0.6708333333333334
EMP2587,High,41,Average,2,3,Increase,0.5125000000000001,0.375,0.0,0.29583333333333334
EMP2588,Medium,33,Poor,2,3,Decrease,0.6625000000000001,0.375,1.0,0.6791666666666667
EMP2589,Low,22,Poor,2,5,Decrease,0.525,0.125,1.0,0.5499999999999999
EMP2590,Medium,21,Poor,1,3,No Change,0.5125,0.25,0.5,0.42083333333333334
EMP2591,Medium,29,Average,1,3,Increase,0.36250000000000004,0.25,0.0,0.2041666666666667
EMP2592,Medium,23,Average,2,2,Decrease,0.28750000000000003,0.5,1.0,0.5958333333333333
EMP2593,High,36,Good,1,4,Decrease,0.2,0.125,1.0,0.44166666666666665
EMP2594,Low,29,Average,1,4,Decrease,0.36250000000000004,0.125,1.0,0.49583333333333335
EMP2595,Low,37,Good,2,3,No Change,0.21250000000000002,0.375,0.5,0.3625
EMP2596,Low,20,Poor,3,5,No Change,0.5,0.25,0.5,0.4166666666666667
EMP2597,Low,55,Good,5,2,Increase,0.4375,0.875,0.0,0.4375
EMP2598,High,29,Average,4,3,Increase,0.36250000000000004,0.625,0.0,0.32916666666666666
EMP2599,Medium,51,Poor,2,4,No Change,0.8875000000000001,0.25,0.5,0.5458333333333334
EMP2600,High,45,Good,2,2,No Change,0.3125,0.5,0.5,0.4375
EMP2601,High,49,Poor,1,2,Decrease,0.8625,0.375,1.0,0.7458333333333332
EMP2602,Medium,21,Good,3,2,Increase,0.012500000000000011,0.625,0.0,0.2125
EMP2603,Low,40,Poor,1,2,No Change,0.75,0.375,0.5,0.5416666666666666
EMP2604,Medium,53,Average,2,1,Increase,0.6625000000000001,0.625,0.0,0.4291666666666667
EMP2605,Low,30,Poor,3,5,Decrease,0.625,0.25,1.0,0.625
EMP2606,Low,54,Average,1,5,Increase,0.675,0.0,0.0,0.225
EMP2607,Medium,47,Average,1,5,No Change,0.5875,0.0,0.5,0.3625
EMP2608,Medium,39,Good,4,2,No Change,0.23750000000000004,0.75,0.5,0.49583333333333335
EMP2609,Low,20,Average,1,5,Increase,0.25,0.0,0.0,0.08333333333333333
EMP2610,High,30,Poor,4,3,Increase,0.625,0.625,0.0,0.4166666666666667
EMP2611,Medium,48,Good,3,1,Decrease,0.3500000000000001,0.75,1.0,0.7000000000000001
EMP2612,Low,29,Good,5,4,Increase,0.11250000000000004,0.625,0.0,0.24583333333333335
EMP2613,Medium,54,Good,2,4,No Change,0.42500000000000004,0.25,0.5,0.39166666666666666
EMP2614,Low,41,Poor,3,1,Decrease,0.7625000000000001,0.75,1.0,0.8375
EMP2615,Medium,47,Poor,4,5,Increase,0.8375,0.375,0.0,0.4041666666666666
EMP2616,Low,50,Good,3,2,Increase,0.375,0.625,0.0,0.3333333333333333
EMP2617,High,44,Good,4,2,Increase,0.30000000000000004,0.75,0.0,0.35000000000000003
EMP2618,Low,30,Average,1,5,No Change,0.375,0.0,0.5,0.2916666666666667
EMP2619,Low,30,Poor,4,5,Decrease,0.625,0.375,1.0,0.6666666666666666
EMP2620,Medium,40,Poor,3,1,No Change,0.75,0.75,0.5,0.6666666666666666
EMP2621,High,47,Poor,5,3,Decrease,0.8375,0.75,1.0,0.8624999999999999
EMP2622,Medium,34,Good,4,4,No Change,0.17500000000000004,0.5,0.5,0.39166666666666666
EMP2623,High,52,Average,3,3,Decrease,0.65,0.5,1.0,0.7166666666666667
EMP2624,High,25,Average,2,3,No Change,0.3125,0.375,0.5,0.3958333333333333
EMP2625,Low,49,Average,2,1,Increase,0.6125,0.625,0.0,0.41250000000000003
EMP2626,Low,59,Poor,2,2,No Change,0.9875,0.5,0.5,0.6625
EMP2627,Medium,60,Good,5,1,No Change,0.5,1.0,0.5,0.6666666666666666
EMP2628,Low,38,Poor,4,2,Increase,0.7250000000000001,0.75,0.0,0.4916666666666667
EMP2629,High,31,Good,1,1,No Change,0.1375,0.5,0.5,0.37916666666666665
EMP2630,Medium,48,Average,1,5,Decrease,0.6000000000000001,0.0,1.0,0.5333333333333333
EMP2631,Medium,50,Good,1,1,Decrease,0.375,0.5,1.0,0.625
EMP2632,High,50,Good,4,2,Decrease,0.375,0.75,1.0,0.7083333333333334
EMP2633,Medium,46,Poor,2,1,Decrease,0.8250000000000001,0.625,1.0,0.8166666666666668
EMP2634,Low,59,Poor,1,5,Decrease,0.9875,0.0,1.0,0.6625
EMP2635,Medium,55,Good,5,5,Increase,0.4375,0.5,0.0,0.3125
EMP2636,Medium,38,Average,4,1,Increase,0.47500000000000003,0.875,0.0,0.45
EMP2637,High,36,Good,5,4,No Change,0.2,0.625,0.5,0.44166666666666665
EMP2638,Low,33,Poor,2,4,Decrease,0.6625000000000001,0.25,1.0,0.6375000000000001
EMP2639,Low,31,Poor,3,5,No Change,0.6375,0.25,0.5,0.46249999999999997
EMP2640,Medium,44,Poor,2,5,No Change,0.8,0.125,0.5,0.47500000000000003
EMP2641,Low,22,Average,2,5,No Change,0.275,0.125,0.5,0.3
EMP2642,High,32,Average,4,4,Increase,0.4,0.5,0.0,0.3
EMP2643,Medium,33,Good,3,3,Increase,0.16250000000000003,0.5,0.0,0.22083333333333335
EMP2644,Low,44,Average,1,5,Increase,0.55,0.0,0.0,0.18333333333333335
EMP2645,High,57,Poor,3,5,Decrease,0.9625,0.25,1.0,0.7374999999999999
EMP2646,High,54,Good,5,3,Decrease,0.42500000000000004,0.75,1.0,0.725
EMP2647,Medium,45,Poor,2,3,No Change,0.8125,0.375,0.5,0.5625
EMP2648,High,48,Poor,4,1,Decrease,0.8500000000000001,0.875,1.0,0.9083333333333333
EMP2649,Low,42,Poor,2,4,No Change,0.775,0.25,0.5,0.5083333333333333
EMP2650,Medium,38,Poor,1,3,Decrease,0.7250000000000001,0.25,1.0,0.6583333333333333
EMP2651,Low,59,Good,1,3,Increase,0.48750000000000004,0.25,0.0,0.24583333333333335
EMP2652,Low,28,Average,4,4,Decrease,0.35000000000000003,0.5,1.0,0.6166666666666667
EMP2653,Low,34,Average,2,4,Decrease,0.42500000000000004,0.25,1.0,0.5583333333333333
EMP2654,High,29,Poor,1,3,Increase,0.6125,0.25,0.0,0.28750000000000003
EMP2655,High,48,Average,3,3,No Change,0.6000000000000001,0.5,0.5,0.5333333333333333
EMP2656,Low,51,Average,2,1,No Change,0.6375000000000001,0.625,0.5,0.5875
EMP2657,Medium,37,Average,1,2,Increase,0.4625,0.375,0.0,0.2791666666666667
EMP2658,Low,32,Good,3,5,Increase,0.15000000000000002,0.25,0.0,0.13333333333333333
EMP2659,Low,40,Poor,3,4,Decrease,0.75,0.375,1.0,0.7083333333333334
EMP2660,Low,25,Poor,3,3,No Change,0.5625,0.5,0.5,0.5208333333333334
EMP2661,Low,34,Poor,3,4,Decrease,0.675,0.375,1.0,0.6833333333333332
EMP2662,Medium,55,Good,4,3,No Change,0.4375,0.625,0.5,0.5208333333333334
EMP2663,High,22,Good,2,1,No Change,0.025000000000000022,0.625,0.5,0.3833333333333333
EMP2664,Medium,57,Poor,1,3,No Change,0.9625,0.25,0.5,0.5708333333333333
EMP2665,High,60,Good,4,2,Increase,0.5,0.75,0.0,0.4166666666666667
EMP2666,Low,40,Good,5,5,Increase,0.25,0.5,0.0,0.25
EMP2667,High,60,Average,2,5,Decrease,0.75,0.125,1.0,0.625
EMP2668,High,31,Poor,5,4,Increase,0.6375,0.625,0.0,0.42083333333333334
EMP2669,Medium,55,Poor,1,5,No Change,0.9375,0.0,0.5,0.4791666666666667
EMP2670,High,40,Poor,4,4,Increase,0.75,0.5,0.0,0.4166666666666667
EMP2671,Low,53,Poor,4,3,Decrease,0.9125000000000001,0.625,1.0,0.8458333333333333
EMP2672,Medium,34,Good,5,4,Decrease,0.17500000000000004,0.625,1.0,0.6
EMP2673,Low,23,Average,3,3,Increase,0.28750000000000003,0.5,0.0,0.2625
EMP2674,Medium,54,Poor,2,1,Increase,0.925,0.625,0.0,0.5166666666666667
EMP2675,High,29,Average,3,2,No Change,0.36250000000000004,0.625,0.5,0.49583333333333335
EMP2676,Low,40,Good,2,5,Increase,0.25,0.125,0.0,0.125
EMP2677,Medium,22,Average,4,3,No Change,0.275,0.625,0.5,0.4666666666666666
EMP2678,High,22,Poor,4,3,Increase,0.525,0.625,0.0,0.3833333333333333
EMP2679,Low,48,Average,1,4,Decrease,0.6000000000000001,0.125,1.0,0.5750000000000001
EMP2680,Low,22,Average,4,1,Decrease,0.275,0.875,1.0,0.7166666666666667
EMP2681,Low,28,Average,1,3,Increase,0.35000000000000003,0.25,0.0,0.20000000000000004
EMP2682,High,43,Good,4,1,Decrease,0.2875,0.875,1.0,0.7208333333333333
EMP2683,Medium,49,Good,5,5,Decrease,0.36250000000000004,0.5,1.0,0.6208333333333333
EMP2684,Medium,20,Poor,3,2,Decrease,0.5,0.625,1.0,0.7083333333333334
EMP2685,Medium,24,Good,5,5,Decrease,0.050000000000000044,0.5,1.0,0.5166666666666667
EMP2686,Medium,24,Average,5,1,Increase,0.30000000000000004,1.0,0.0,0.43333333333333335
EMP2687,Medium,47,Poor,5,3,Decrease,0.8375,0.75,1.0,0.8624999999999999
EMP2688,Medium,30,Good,3,2,Increase,0.125,0.625,0.0,0.25
EMP2689,High,50,Poor,5,4,Decrease,0.875,0.625,1.0,0.8333333333333334
EMP2690,High,34,Good,2,4,Increase,0.17500000000000004,0.25,0.0,0.1416666666666667
EMP2691,Medium,55,Average,4,2,No Change,0.6875,0.75,0.5,0.6458333333333334
EMP2692,Medium,55,Good,2,5,No Change,0.4375,0.125,0.5,0.3541666666666667
EMP2693,Medium,45,Good,1,3,Increase,0.3125,0.25,0.0,0.1875
EMP2694,Medium,20,Good,2,2,Decrease,0.0,0.5,1.0,0.5
EMP2695,Low,59,Average,4,3,Decrease,0.7375,0.625,1.0,0.7875
EMP2696,Medium,32,Good,3,5,Decrease,0.15000000000000002,0.25,1.0,0.4666666666666666
EMP2697,High,25,Poor,4,5,Increase,0.5625,0.375,0.0,0.3125
EMP2698,Low,30,Poor,4,2,No Change,0.625,0.75,0.5,0.625
EMP2699,Low,33,Good,5,3,Decrease,0.16250000000000003,0.75,1.0,0.6375000000000001
EMP2700,Low,58,Average,3,5,Increase,0.7250000000000001,0.25,0.0,0.325
EMP2701,Medium,55,Poor,4,4,No Change,0.9375,0.5,0.5,0.6458333333333334
EMP2702,High,58,Average,3,5,No Change,0.7250000000000001,0.25,0.5,0.4916666666666667
EMP2703,Low,34,Poor,4,4,No Change,0.675,0.5,0.5,0.5583333333333333
EMP2704,Low,36,Average,1,4,Decrease,0.45,0.125,1.0,0.525
EMP2705,Medium,42,Good,5,3,Decrease,0.275,0.75,1.0,0.6749999999999999
EMP2706,Medium,22,Good,1,4,Decrease,0.025000000000000022,0.125,1.0,0.3833333333333333
EMP2707,Medium,52,Average,4,4,Decrease,0.65,0.5,1.0,0.7166666666666667
EMP2708,High,53,Average,3,5,Increase,0.6625000000000001,0.25,0.0,0.3041666666666667
EMP2709,High,37,Poor,5,3,Decrease,0.7125,0.75,1.0,0.8208333333333333
EMP2710,Low,55,Poor,2,2,Decrease,0.9375,0.5,1.0,0.8125
EMP2711,High,42,Average,5,1,Decrease,0.525,1.0,1.0,0.8416666666666667
